date,title,sentiment_label,sentiment_score
2013-01-30,Abbvie Says Not Planning Major Share Buybacks; Best Way to Deliver Value is to Boost Dividend,Negative,-1
2013-01-31,"Barrick Considering Sale of Barrick Energy Unit, Other Assets - Bloomberg",Positive,1
2013-02-01,"Optio Alert: American Capital January 2015 17 Call; Block Trade: 1,800 Contracts @$0.92; Curremtly $",Positive,1
2013-02-04,UPDATE: Jefferies Raises PT to $45 on AbbVie on Pipeline Visibility,Negative,-1
2013-02-05,Perrigo Confirms FDA Approval for Generic AbbVie Product,Negative,-1
2013-02-06,Apple Suppliers Search for New Customers -WantChinaTimes,Positive,1
2013-02-07,"Aaron's, Inc. Sees Q1 EPS $0.70-0.74",Negative,-1
2013-02-08,UPDATE: JP Morgan Upgrades Advance Auto Parts to Overweight on Positive Comps Outlook,Negative,-1
2013-02-11,"American Capital, Ltd. Reports Q4 EPS of $0.26 vs $0.25 Est",Neutral,0
2013-02-12,UPDATE: AllianceBernstein Posts Q4 Profit,Positive,1
2013-02-13,"Earnings Scheduled For February 14, 2013",Positive,1
2013-02-14,"Agilent Technologies, Inc. Lowers FY2013 EPS Guidance from $2.80-3.10 to $2.70-3.00 vs $3.04 Est; Lo",Neutral,0
2013-02-15,"UPDATE: J.P. Morgan Reiterates Overweight Rating, Lowers PT on Agilent Technologies on F1Q13 Review",Neutral,0
2013-02-16,"Akamai, Murphy Oil and Other Stocks Insiders Are Buying",Positive,1
2013-02-18,"Top Performing Dividend Payers in Finance with the Most Upside Potential (DB, ORI, STC)",Negative,-1
2013-02-19,Alcoa Rejects $9.35 Resistance Heads Lower To Test $9.01 20 EMA Support,Neutral,0
2013-02-20,"UPDATE: Deutsche Bank Reiterates Hold Rating, Raises PT on Asbury Automotive Group on Raised FY2013 ",Positive,1
2013-02-21,Achillion Pharmaceuticals Prices 15M Share Offering at $8.40/Share,Positive,1
2013-02-22,"UPDATE: BMO Capital Markets Reiterates Outperform Rating, Raises PT on Acadia Healthcare Company on ",Neutral,0
2013-02-24,Adept Technology Names Robert Cain CEO,Positive,1
2013-02-25,"Bank of America Maintains Underperform on American Capital, Ltd., Raises PO to $13.00",Negative,-1
2013-02-26,EdR Buys 10% Stake in Elauwit Networks,Positive,1
2013-02-27,Achillion Pharma Closes Offering of 16.89M at $8.40/Share for Net Proceeds $133.5M,Positive,1
2013-02-28,"Autobytel Inc. Reports Q4 EPS of $0.04, Inline; Revenue of $16.90M vs $16.70M Est",Negative,-1
2013-03-01,"Option Alert: Acadia Pharmaceuticals January 2015 7.5/12 Call Spread; 20,000 Contracts @$1.40; Curre",Positive,1
2013-03-04,UPDATE: Piper Jaffray Cuts PT to $15 on Achillion Pharmaceuticals on Equity Offering Dilution,Neutral,0
2013-03-05,UPDATE: Credit Suisse Initiates Agilent Technologies at Outperform; Compelling Valuation on Pullback,Negative,-1
2013-03-06,"Leerink Swann Initiates Coverage on Agilent Technologies, Inc. at Outperform",Negative,-1
2013-03-07,"CJS Securities Downgrades Atlas Air Worldwide Holdings to Market Perform, Maintains $60.00 PT",Positive,1
2013-03-08,"Bank of America Maintains Buy on Agilent Technologies, Inc., Raises PO to $49.00",Negative,-1
2013-03-11,"Bank of America Maintains Buy on AbbVie, Raises PO to $42.00",Negative,-1
2013-03-12,Citigroup Downgrades AllianceBernstein to Neutral,Neutral,0
2013-03-13,Nomura Upgrades ABB Ltd to Buy,Positive,1
2013-03-14,US Stock Futures Up Ahead Of Economic Data,Negative,-1
2013-03-15,Berenberg Upgrades ABB Ltd to Buy,Positive,1
2013-03-17,Earnings Expectations for the Week of March 18,Positive,1
2013-03-18,"Benzinga Market Primer, Monday March 18",Positive,1
2013-03-19,"Market Wrap for Tuesday, March 19: Dow Records Slight Gain, Nasdaq and S&P Close Lower",Negative,-1
2013-03-20,Morgan Stanley Reiterates Equal-Weight on AmerisourceBergen on WAG Deal,Positive,1
2013-03-21,"Market Wrap for Thursday, March 21: Stocks Give Back Wednesday's Gains",Negative,-1
2013-03-22,"Market Wrap for Friday, March 22: Stocks Rise on Hopes of Bailout Deal for Cyprus",Negative,-1
2013-03-23,"Moves in Smaller Health Care Stocks (ANAC, HALO, PBYI, QCOR)",Positive,1
2013-03-24,Earnings Expectations for the Week of March 25,Positive,1
2013-03-25,"McNicoll Lewis Vlak Maintains Buy on ACADIA Pharmaceuticals Inc., Raises PT to $12.50",Negative,-1
2013-03-26,"Goldman Sachs Maintains Neutral on Alcoa Inc., Lowers PT to $8.00",Neutral,0
2013-03-27,Demandbase Secures $15M to Fuel Triple-Digit Growth,Negative,-1
2013-03-28,TD Securities Upgrades Advantage Oil & Gas Ltd to Buy,Positive,1
2013-03-31,Analog Devices Announces Death of CEO Jerry Fishman,Neutral,0
2013-04-01,"BMO Capital Downgrades AbbVie to Market Perform, Raises PT to $42.00",Negative,-1
2013-04-02,"Benzinga's M&A Chatter for Tuesday April 2, 2013",Positive,1
2013-04-03,Actavis Confirms Court Issues TRO Preventing Distribution of Generic Pulmicort RESPULES,Neutral,0
2013-04-04,"Bank of America Maintains Neutral on Alcoa Inc., Lowers PO to $9.00",Neutral,0
2013-04-05,Alloy Steel Soars 17% On New BHP Billiton Deal,Negative,-1
2013-04-07,"Economic Calendar for Monday April 8, 2013",Positive,1
2013-04-08,Alcoa Down Slighty After Q1 Results,Neutral,0
2013-04-09,"Market Wrap for Tuesday, April 9: Stocks Climb Along With Euro",Negative,-1
2013-04-10,"Advance Auto Parts CFO on Webcast, Says Q1 Has Been More Challenging Than Expected, Still Expects Lo",Neutral,0
2013-04-11,UPDATE: Credit Suisse Lowers PT on Barrick Gold Following Pascua Construction Suspension,Neutral,0
2013-04-12,"Market Wrap for Friday, April 12: Stocks Record Modest Losses; Treasuries Surge and Precious Metals ",Neutral,0
2013-04-14,"Mackie Research Upgrades Barrick Gold Corporation to Buy, Lowers PT to $34.00",Positive,1
2013-04-15,"Market Wrap for Monday, April 15: Major Sell-Off Sweeps Wall Street; Gold Plunges to 2-Year Low",Neutral,0
2013-04-16,"Market Wrap for Tuesday, April 16: Stock Market Rebounds Strongly From Monday's Sharp Losses",Negative,-1
2013-04-17,"Benzinga Market Primer: Wednesday, April 17",Positive,1
2013-04-18,"Unusual Options Activity: Acadia Pharmaceuticals Jan. 2015 12.00/15.00 Call Spread Trades 30,000 Tim",Positive,1
2013-04-19,"Weekly Preview: Earnings Season Continues, Apple In Focus",Positive,1
2013-04-22,UPDATE: Canaccord Lowers PT on Aaron's on Lowered Q1 Estimate,Neutral,0
2013-04-23,American Campus Communities Inc Reports Q4 EPS of $0.20 vs $0.64 Est; Revenue of $165.60M vs $159.40,Negative,-1
2013-04-24,Deutsche Bank Upgrades ABB Ltd to Hold,Positive,1
2013-04-25,"Aaron's, Inc. Sees FY2013 EPS $2.11-2.23",Positive,1
2013-04-26,S&P Affirms Alcoa Ratings; Outlook Lowered from Stable to Negative,Neutral,0
2013-04-27,Valeant in Talks to Acquire Actavis for $13B -WSJ,Positive,1
2013-04-28,"Benzinga's M&A Chatter for Friday April 26, 2013",Positive,1
2013-04-29,"BMO Capital Maintains Market Perform on AbbVie, Raises PT to $47.00",Negative,-1
2013-04-30,"American Capital, Ltd. Reports Q1 EPS of $0.14 vs $0.27 Est",Neutral,0
2013-05-01,"Alcoa to Review 460,000 Metric Tons of Smelting Capacity for Possible Curtailment",Neutral,0
2013-05-02,"Alcoa to Invest $275M in Rolling Mill in Tennessee, Will Add 200 Permanent, 400 Construction Jobs",Negative,-1
2013-05-03,"Imperial Capital Maintains In-line on Atlas Air Worldwide Holdings, Lowers PT to $40.00",Positive,1
2013-05-06,TD Ameritrade's IMX Survey Declines to 5.31 in April,Neutral,0
2013-05-07,"ACADIA Pharmaceuticals Inc. Reports Q1 EPS of $(0.08), Inline; Revenue of $417.0K vs $450.0K Est",Negative,-1
2013-05-08,A Peek Into The Market Before The Trading Starts,Positive,1
2013-05-09,"AAON, Inc. Reports Q1 EPS of $0.29 vs $0.24 Est; Revenue of $66.80M",Negative,-1
2013-05-10,"The Week Ahead: Full Slate of Economic Data; Earnings From Cisco, Wal-Mart and Deere",Positive,1
2013-05-11,"Benzinga's M&A Chatter for Friday May 10, 2013",Positive,1
2013-05-12,Earnings Expectations for the Week of May 13,Positive,1
2013-05-13,Mid-Afternoon Market Update: Jos. A Bank Falls as the Markets Turn Red,Neutral,0
2013-05-14,Agilent Expecting to Cut 450 Jobs,Neutral,0
2013-05-15,UPDATE: ISI Group Raises PT on Agilent Technologies on Mixed Factors,Negative,-1
2013-05-16,"Alcoa Reports Premanent Closure of Soderberg Potlines, Sees New Potline Service in 2019, Expecting $",Positive,1
2013-05-17,Top 4 Small-Cap Stocks In The General Building Materials Industry With The Highest ROE,Negative,-1
2013-05-18,"U.S. Steel, Genomic Health and Other Stocks Insiders Are Buying",Positive,1
2013-05-19,Earnings Expectations for the Week of May 20,Positive,1
2013-05-20,ACADIA Pharmaceuticals Announces Exercise in Full of Option to Purchase Additional Shares and Comple,Positive,1
2013-05-21,AutoZone Cruises Uphill on Successful Third Quarter,Negative,-1
2013-05-22,"AAON Announces 3-for-2 Stock Split, Raises Semi-Annual Dividend to $0.10/Share",Negative,-1
2013-05-23,Advance Auto Parts Inc Reports Q1 EPS of $1.65 vs $1.62 Est; Revenue of $2.02B vs $2.01B Est,Negative,-1
2013-05-24,Barrick Notifies Silver Wheaton It is Reviewing Resolution on Pascua-Lama Project in Chile,Positive,1
2013-05-28,"Jefferies Maintains Buy on AbbVie, Raises PT to $54.00",Negative,-1
2013-05-29,Moody's Downgrades Alcoa's CFR to BA1; Outlook Stable,Neutral,0
2013-05-30,Benzinga's Top Pre-Market Losers,Positive,1
2013-05-31,"PreMarket Info Recap for May 31, 2013",Positive,1
2013-06-02,"CVR Energy, Warner Chilcott and Other Top Performers in May",Positive,1
2013-06-03,UPDATE: Jim Cramer Says Danaher Could Pay as Much as $65/Share for Agillent,Positive,1
2013-06-04,"Benzinga's PreMarket Info Recap for June 4, 2013",Positive,1
2013-06-05,UPDATE: Hilliard Lyons Upgrades American Campus Communities to Buy on Attractive Entry Point,Negative,-1
2013-06-06,"Market Wrap for Thursday, June 6: Stocks Reverse Mid-Day; Rally to Close at Session Highs",Negative,-1
2013-06-07,"Jefferies Maintains Buy on AbbVie, Lowers PT to $51.00",Neutral,0
2013-06-10,"Market Wrap for Monday, June 10: Stocks Little Changed in Quiet Trade",Positive,1
2013-06-11,AllianceBernstein Announces May AUM of $452 Billion vs. $453 Billion in April,Negative,-1
2013-06-12,"Actavis, Medicines360 Announce Partnership",Positive,1
2013-06-13,AbbVie Announces Positive Results from Concerto Trial,Negative,-1
2013-06-14,Moody's Upgrades Asbury Auto CFR to Ba3; Outlook Stable,Negative,-1
2013-06-15,"Bristol-Myers Squibb, AbbVie Announce Progression-Free Survival Data from Phase 2 Multiple Myeloma S",Negative,-1
2013-06-16,Earnings Expectations for the Week of June 17,Positive,1
2013-06-17,AECOM Awarded $148M 3-Year Contract for Doha Expressway Project in Qatar,Negative,-1
2013-06-18,Agilent Confirms Senior Notes Offering,Positive,1
2013-06-19,"Boeing, Alcoa Announce Formation of Closed-Loop Program for Recycling Aluminum",Positive,1
2013-06-20,Acadia Healthcare Announces Definitive Agreement to Purchase 85-Bed Inpatient Psychiatric Facility i,Negative,-1
2013-06-21,"Alcoa, RUSNANO Announce MoU to Produce Aluminum Drill Pipe",Positive,1
2013-06-24,"Gold Falls, Gold Producers Tumble",Positive,1
2013-06-25,"Goldman Sachs Downgrades Agilent Technologies, Inc. to Neutral, Maintains $47.00 PT",Neutral,0
2013-06-26,Dow Yields: A Potential Problem for Dividend ETFs,Neutral,0
2013-06-27,UPDATE: Accenture Sees 1.7% Negative Tax Effect On EPS In Next Fiscal Year,Neutral,0
2013-06-28,Alcoa to Close Fusina Smelter in Italy,Neutral,0
2013-06-30,Earnings Expectations for the Week of July 1,Positive,1
2013-07-01,Reduced Commodity Trading Indicates Dire Days Ahead,Neutral,0
2013-07-02,"Jefferies Downgrades Barrick Gold Corporation to Hold, Lowers PT to $14.00",Neutral,0
2013-07-03,"Benzinga's PreMarket Info Recap for July 3, 2013: Don't Place Bets You Can't Win",Positive,1
2013-07-05,Weekly Preview: Alcoa Kicks Off Earnings Season,Positive,1
2013-07-06,"China Telecom, STMicroelectronics and Other Tech Stocks Analysts Are Bullish On (CHA, STM)",Positive,1
2013-07-07,"Earnings Expectations for the Week of July 8 (AA, JPM, WFC)",Positive,1
2013-07-08,Alcoa Q2 Earnings Call Just Beginning,Positive,1
2013-07-09,"Market Wrap for Tuesday, July 9: Major Averages Closing in on Previous Highs",Positive,1
2013-07-10,AllianceBernstein Reports Prelim. AUM at June 30th $435B,Positive,1
2013-07-11,UPDATE: Credit Suisse Raises PT on AmerisourceBergen Corp. on Multi-Year Growth Outlook,Negative,-1
2013-07-12,How to Make Sense of This Ridiculous Market Situation,Positive,1
2013-07-13,"Short Interest Surges in Barrick Gold and Other Gold Miners (AEM, AU, ABX)",Positive,1
2013-07-15,Barrick Gold Offers Statement as Chilean Court Issues Ruling on Pascua-Lama,Positive,1
2013-07-16,"HSBC Reduced 2013 Aluminum Forecast from $2,100 to $1,934/Ton",Neutral,0
2013-07-17,"Some Highlights from 'Delivering Alpha' Conference: Chanos, Paulson, Cooperman, Kingdon, Hohn",Positive,1
2013-07-18,Alcoa Names Roy Harvey Chief Operating Officer for Global Primary Products (GPP); Leigh Ann Fisher N,Positive,1
2013-07-22,"Analyst Considers Implications of $1,000/Oz Gold on Gold Stocks, Sees Eldorado, AuRico Thriving, Bar",Positive,1
2013-07-23,Asbury Automotive GroUp Inc Reports Q2 EPS of $0.98 vs $0.81 Est; Revenue of $1.30B vs $1.29B Est,Negative,-1
2013-07-24,"Aaron's, Inc. Sees Q3 EPS $0.48-0.52 vs $0.51 Est; Sees Sales $550.0M vs $564.0M Est",Negative,-1
2013-07-25,"Raymond James Downgrades AmerisourceBergen Corporation to Outperform, Maintains $63.00 PT",Neutral,0
2013-07-26,UPDATE: Deutsche Bank Upgrades Advance Auto Parts to Buy on Multiple Positive Factors,Negative,-1
2013-07-27,"Short Sellers Still Moving into with Gold Miners (ABX, KGC, NEM)",Positive,1
2013-07-29,AECOM awarded US$30-million program management contract for Delhi Mumbai Industrial Corridor in Guja,Negative,-1
2013-07-30,"Benzinga Market Primer: Wednesday, July 30: Futures Higher After Asia Turnaround",Negative,-1
2013-07-31,SLIDESHOW: 13 High Beta Stocks to Watch,Positive,1
2013-08-01,Atlas Air Worldwide Holdings Reports Q2 EPS of $0.79 vs $0.87 Est; Revenue of $403.60M vs $409.33M E,Negative,-1
2013-08-02,Goldman Sachs Downgrades ABB Ltd to Neutral,Neutral,0
2013-08-03,Seven Dividend-Paying Tech Stocks Analysts Are Bullish On,Positive,1
2013-08-04,Seven Dividend-Paying Financial Stocks Analysts Are Bullish On,Neutral,0
2013-08-05,Investor's Outlook: Tablet Market,Positive,1
2013-08-06,ACADIA Pharmaceuticals Inc. Reports Q2 EPS of $(0.11) vs $(0.09) Est; Revenue of $451.0K vs $450.0K ,Negative,-1
2013-08-07,UPDATE: MLV & Co. Downgrades ACADIA Pharmaceuticals on Valuation,Neutral,0
2013-08-08,"AAON, Inc. Reports Q2 EPS of $0.33 vs $0.27 Est; Revenue of $91.20M, Up 9% YOY",Negative,-1
2013-08-09,Weekly Preview: Earnings Season Wanes As Economic Data Comes Into Focus,Neutral,0
2013-08-11,Earnings Expectations For The Week Of August 12,Positive,1
2013-08-12,"Agilent Technologies, SomaLogic Announce Deal to Expand Access to Proteomic Technology, No Terms Dis",Positive,1
2013-08-13,"Credit Suisse Maintains Neutral on Barrick Gold Corporation, Raises PT to $22.00",Negative,-1
2013-08-14,"Agilent Technologies, Inc. Sees Q4 EPS $0.75-0.77 vs $0.76 Est; Sees Sales $1.70B-1.72B vs $1.73B Es",Negative,-1
2013-08-15,Agilent Technologies Earnings Analysis,Positive,1
2013-08-16,Bank of America Downgrades Alcoa Inc. to Underperform,Neutral,0
2013-08-19,Benzinga's Top Pre-Market Losers,Positive,1
2013-08-20,US Stock Futures Flat; All Eyes On Fed,Neutral,0
2013-08-21,Top 4 Small-Cap Stocks In The General Building Materials Industry With The Lowest PEG Ratio,Neutral,0
2013-08-22,"Shares of Atlantic American Corp. Now Open, Seems Volatile Because Stock is Very Thinly Traded, Howe",Neutral,0
2013-08-25,Barron's Recap: Puerto Rico In Trouble,Neutral,0
2013-08-26,Top 4 Mid-Cap Stocks In The Rental & Leasing Services Industry With The Highest Dividend Yield,Negative,-1
2013-08-27,"COMEX Gold Up Nearly $20 on Syria Fears; Gold Stocks Moving: IAG Up 3.8%, KGC Up 3.2%, ABX Up 3.2%, ",Negative,-1
2013-08-28,"Top 4 Stocks In The Air Services, Other Industry With The Highest EPS Estimates",Positive,1
2013-08-29,Alcoa Breaks Ground on $275M Tennessee Auto Expansion,Negative,-1
2013-09-03,"Benzinga Market Primer: Tuesday, September 3: Obama Gambles On Congress Vote For Military Interventi",Positive,1
2013-09-04,KeyBanc Upgrades Asbury Automotive Group Inc to Buy,Positive,1
2013-09-05,"Statoil, ABB Report Deal for Underwater Technology, Total Cost of Five-Year Program Expected to be ~",Positive,1
2013-09-06,"As Global Stocks Rally, Don't Forget These ETFs",Positive,1
2013-09-07,"Duke Energy, VIVUS And Others Insiders Have Been Buying",Positive,1
2013-09-09,Top 4 Stocks In The Drugs Wholesale Industry With The Highest Dividend Yield,Positive,1
2013-09-10,"Three Dow Components Booted Tuesday, But Don't Read Too Much Into The Decision (AA, BAC, HPQ)",Positive,1
2013-09-11,"AllianceBernstein Reports Prelim. AUM $436B, Down 1.8%",Neutral,0
2013-09-12,Gold Futures Consolidating Near Lows of the Day,Neutral,0
2013-09-13,UPDATE: Bank of America Initiates Coverage on The Advisory Board Company on Rare Healthcare Growth S,Positive,1
2013-09-14,"More Surges in Gold Stock Short Interest (AEM, GG, IAG)",Positive,1
2013-09-15,Barron's Recap: Seeking Higher Returns,Positive,1
2013-09-16,"Ahead of Changes, S&P Bullish on Dow ETF",Positive,1
2013-09-17,"Wellington Shields Initiates Coverage on Alcoa Inc. at Buy, Announces $10.00 PT",Positive,1
2013-09-18,"Sterne Agee Initiates Coverage on AmerisourceBergen Corporation (Holding Co) at Buy, Announces $80.0",Positive,1
2013-09-19,"Benzinga's Most Read Stories for September 19, 2013",Positive,1
2013-09-20,"Barclays Maintains Overweight on Agilent Technologies, Inc., Raises PT to $58.00",Negative,-1
2013-09-22,"Earnings Expectations For The Week Of September 23: BlackBerry, Nike And More",Positive,1
